customer_id,customer_name,email,signup_date,country,age
894,Customer_893,customer_893893@gmail.com,2022-08-26,UK,54
895,Customer_894,customer_894894@gmail.com,2024-02-27,France,24
896,Customer_895,customer_895895@email.com,2023-02-11,USA,67
897,Customer_896,,2022-10-07,USA,47
898,Customer_897,customer_897897@company.com,2022-12-31,Japan,31
899,Customer_898,customer_898898@email.com,2023-03-19,USA,40
900,Customer_899,customer_899899@yahoo.com,2023-11-08,USA,
901,Customer_900,customer_900900@company.com,2023-09-26,USA,22
902,Customer_901,customer_901901@outlook.com,2024-01-01,USA,60
903,Customer_902,customer_902902@gmail.com,2022-06-07,USA,
904,Customer_903,customer_903903@company.com,2023-10-12,Germany,39
905,Customer_904,customer_904904@yahoo.com,2022-11-21,UK,46
906,Customer_905,customer_905905@outlook.com,2022-01-06,Japan,18
907,Customer_906,customer_906906@outlook.com,2024-02-19,India,73
908,Customer_907,customer_907907@outlook.com,2022-03-31,UK,28
909,Customer_908,customer_908908@yahoo.com,2023-07-25,USA,33
910,Customer_909,customer_909909@email.com,2022-04-16,UK,33
911,Customer_910,customer_910910@gmail.com,2023-07-22,Germany,28
912,Customer_911,customer_911911@gmail.com,2022-11-29,USA,
913,Customer_912,,2023-02-28,Germany,58
914,Customer_913,customer_913913@company.com,2024-01-13,UK,73
915,Customer_914,customer_914914@email.com,2022-09-06,Germany,28
916,Customer_915,customer_915915@email.com,2023-12-03,UK,54
917,Customer_916,customer_916916@company.com,2022-10-03,USA,59
918,Customer_917,customer_917917@outlook.com,2022-05-30,Brazil,65
919,Customer_918,customer_918918@gmail.com,2022-10-10,India,40
920,Customer_919,customer_919919@company.com,2022-03-20,USA,33
921,Customer_920,customer_920920@outlook.com,2022-09-10,Japan,34
922,Customer_921,customer_921921@company.com,2022-07-20,Canada,57
923,Customer_922,customer_922922@company.com,2022-11-08,Japan,64
924,Customer_923,customer_923923@gmail.com,2022-12-07,India,25
925,Customer_924,customer_924924@email.com,2022-12-04,UK,37
926,Customer_925,customer_925925@company.com,2023-10-29,USA,69
927,Customer_926,customer_926926@email.com,2022-11-25,USA,63
928,Customer_927,customer_927927@email.com,2022-07-25,Canada,74
929,Customer_928,customer_928928@company.com,2023-02-12,France,60
930,Customer_929,customer_929929@outlook.com,2023-12-13,USA,38
931,Customer_930,customer_930930@company.com,2024-03-11,USA,50
932,Customer_931,customer_931931@yahoo.com,2022-10-15,India,54
933,Customer_932,customer_932932@company.com,2023-08-01,Mexico,19
934,Customer_933,customer_933933@yahoo.com,2023-07-13,Canada,47
935,Customer_934,customer_934934@yahoo.com,2023-07-18,USA,57
936,Customer_935,customer_935935@gmail.com,2023-04-18,USA,25
937,Customer_936,customer_936936@yahoo.com,2022-10-26,USA,61
938,Customer_937,customer_937937@gmail.com,2023-02-23,Brazil,50
939,Customer_938,customer_938938@company.com,2022-11-07,USA,72
940,Customer_939,customer_939939@yahoo.com,2022-06-07,Germany,
941,Customer_940,customer_940940@company.com,2022-03-17,USA,30
942,Customer_941,customer_941941@company.com,2023-05-06,Germany,51
943,Customer_942,customer_942942@email.com,2023-06-03,France,32
944,Customer_943,customer_943943@company.com,2023-01-04,India,57
945,Customer_944,customer_944944@email.com,2022-03-29,USA,60
946,Customer_945,customer_945945@gmail.com,2023-11-05,USA,21
947,Customer_946,customer_946946@outlook.com,2023-09-20,USA,45
948,Customer_947,customer_947947@gmail.com,2023-10-23,Brazil,45
949,Customer_948,customer_948948@company.com,2022-12-06,Japan,37
950,Customer_949,customer_949949@company.com,2022-04-11,Germany,70
951,Customer_950,customer_950950@outlook.com,2024-02-04,Germany,64
952,Customer_951,customer_951951@email.com,2023-12-06,France,56
953,Customer_952,customer_952952@email.com,2023-01-19,USA,57
954,Customer_953,customer_953953@company.com,2023-11-27,Brazil,42
955,Customer_954,customer_954954@email.com,2022-06-04,UK,70
956,Customer_955,customer_955955@outlook.com,2023-05-10,UK,56
957,Customer_956,customer_956956@gmail.com,2022-03-29,Canada,58
958,Customer_957,customer_957957@gmail.com,2024-01-18,USA,66
959,Customer_958,customer_958958@yahoo.com,2022-12-18,USA,31
960,Customer_959,customer_959959@company.com,2023-06-18,Australia,63
961,Customer_960,customer_960960@company.com,2022-04-10,USA,26
962,Customer_961,customer_961961@company.com,2023-04-09,Germany,35
963,Customer_962,customer_962962@outlook.com,2022-02-15,USA,35
964,Customer_963,,2022-12-18,UK,73
965,Customer_964,customer_964964@gmail.com,2022-06-18,USA,66
966,Customer_965,customer_965965@yahoo.com,2023-07-20,UK,57
967,Customer_966,customer_966966@yahoo.com,2023-03-13,Australia,58
968,Customer_967,customer_967967@company.com,2023-02-19,USA,48
969,Customer_968,customer_968968@yahoo.com,2023-11-05,Germany,71
970,Customer_969,customer_969969@company.com,2024-01-26,Canada,44
971,Customer_970,customer_970970@email.com,2023-04-06,France,37
972,Customer_971,customer_971971@email.com,2022-01-05,Brazil,24
973,Customer_972,customer_972972@yahoo.com,2024-02-10,Australia,62
974,Customer_973,customer_973973@gmail.com,2023-07-04,USA,59
975,Customer_974,customer_974974@yahoo.com,2022-07-21,USA,38
976,Customer_975,customer_975975@company.com,2023-11-18,USA,
977,Customer_976,customer_976976@company.com,2023-10-17,Germany,65
978,Customer_977,customer_977977@outlook.com,2023-09-18,USA,
979,Customer_978,customer_978978@company.com,2022-12-23,Canada,57
980,Customer_979,customer_979979@outlook.com,2023-09-25,Germany,73
981,Customer_980,customer_980980@yahoo.com,2023-12-24,UK,41
982,Customer_981,customer_981981@outlook.com,2023-08-28,India,29
983,Customer_982,customer_982982@gmail.com,2022-11-17,USA,57
984,Customer_983,customer_983983@gmail.com,2022-04-30,USA,64
985,Customer_984,customer_984984@yahoo.com,2022-05-25,Australia,47
986,Customer_985,customer_985985@email.com,2023-09-03,Canada,73
987,Customer_986,customer_986986@yahoo.com,2023-03-10,France,18
988,Customer_987,customer_987987@yahoo.com,2023-07-05,UK,45
989,Customer_988,customer_988988@yahoo.com,2023-05-17,USA,58
990,Customer_989,customer_989989@outlook.com,2022-11-19,India,66
991,Customer_990,customer_990990@company.com,2023-01-03,India,25
992,Customer_991,customer_991991@gmail.com,2022-07-19,France,63
993,Customer_992,customer_992992@company.com,2023-06-02,USA,48
994,Customer_993,customer_993993@company.com,2023-05-19,Germany,38
995,Customer_994,customer_994994@company.com,2023-03-31,UK,22
996,Customer_995,customer_995995@company.com,2023-08-02,USA,66
997,Customer_996,customer_996996@gmail.com,2022-08-14,Brazil,24
998,Customer_997,customer_997997@outlook.com,2022-08-19,USA,33
999,Customer_998,customer_998998@email.com,2024-03-10,Mexico,32
1000,Customer_999,customer_999999@company.com,2024-03-02,UK,67
1001,Customer_1000,customer_10001000@company.com,2022-04-26,USA,55
1002,Customer_1001,customer_10011001@email.com,2024-03-04,Canada,62
1003,Customer_1002,customer_10021002@email.com,2023-01-11,Japan,30
1004,Customer_1003,customer_10031003@email.com,2022-02-12,Australia,52
1005,Customer_1004,customer_10041004@company.com,2023-03-12,India,49
1006,Customer_1005,customer_10051005@gmail.com,2023-11-01,France,64
1007,Customer_1006,customer_10061006@yahoo.com,2022-02-03,France,69
1008,Customer_1007,customer_10071007@company.com,2022-03-31,India,
1009,Customer_1008,customer_10081008@company.com,2022-05-01,USA,55
1010,Customer_1009,customer_10091009@yahoo.com,2024-01-26,Canada,18
1011,Customer_1010,customer_10101010@email.com,2023-12-29,USA,47
1012,Customer_1011,customer_10111011@email.com,2022-06-19,Mexico,32
1013,Customer_1012,customer_10121012@email.com,2022-07-31,Brazil,33
1014,Customer_1013,customer_10131013@yahoo.com,2023-08-07,USA,36
1015,Customer_1014,customer_10141014@outlook.com,2023-09-04,Australia,52
1016,Customer_1015,customer_10151015@email.com,2023-12-22,Brazil,35
1017,Customer_1016,customer_10161016@outlook.com,2022-10-01,USA,58
1018,Customer_1017,customer_10171017@email.com,2023-11-27,Germany,39
1019,Customer_1018,customer_10181018@gmail.com,2024-02-08,Brazil,19
1020,Customer_1019,customer_10191019@company.com,2022-10-11,USA,62
1021,Customer_1020,customer_10201020@yahoo.com,2022-05-16,France,32
1022,Customer_1021,customer_10211021@yahoo.com,2022-11-26,USA,40
1023,Customer_1022,customer_10221022@yahoo.com,2023-11-24,Brazil,56
1024,Customer_1023,customer_10231023@company.com,2023-08-15,Mexico,34
1025,Customer_1024,customer_10241024@outlook.com,2023-01-20,Brazil,18
1026,Customer_1025,customer_10251025@company.com,2024-02-27,Canada,37
1027,Customer_1026,customer_10261026@gmail.com,2024-02-07,Japan,71
1028,Customer_1027,customer_10271027@outlook.com,2023-01-13,India,53
1029,Customer_1028,customer_10281028@company.com,2022-12-02,UK,55
1030,Customer_1029,,2024-03-03,India,52
1031,Customer_1030,customer_10301030@gmail.com,2023-04-15,USA,26
1032,Customer_1031,customer_10311031@outlook.com,2023-07-02,Germany,40
1033,Customer_1032,customer_10321032@company.com,2023-03-16,USA,60
1034,Customer_1033,customer_10331033@yahoo.com,2022-11-27,USA,21
1035,Customer_1034,customer_10341034@outlook.com,2023-08-15,USA,31
1036,Customer_1035,customer_10351035@yahoo.com,2023-05-12,France,31
1037,Customer_1036,customer_10361036@outlook.com,2024-02-20,UK,40
1038,Customer_1037,customer_10371037@gmail.com,2023-10-04,Australia,73
1039,Customer_1038,,2022-06-11,USA,19
1040,Customer_1039,customer_10391039@company.com,2023-03-15,UK,46
1041,Customer_1040,customer_10401040@yahoo.com,2022-05-16,Canada,25
1042,Customer_1041,customer_10411041@outlook.com,2022-10-08,India,73
1043,Customer_1042,customer_10421042@gmail.com,2022-09-14,UK,21
1044,Customer_1043,customer_10431043@gmail.com,2023-10-27,Germany,39
1045,Customer_1044,customer_10441044@yahoo.com,2023-10-03,Japan,59
1046,Customer_1045,customer_10451045@outlook.com,2024-02-13,Germany,57
1047,Customer_1046,customer_10461046@yahoo.com,2022-04-04,USA,40
1048,Customer_1047,,2023-05-04,USA,35
1049,Customer_1048,customer_10481048@gmail.com,2022-08-20,Japan,38
1050,Customer_1049,customer_10491049@email.com,2022-01-10,USA,30
1051,Customer_1050,customer_10501050@gmail.com,2022-05-04,Japan,27
1052,Customer_1051,customer_10511051@company.com,2023-05-05,Canada,43
1053,Customer_1052,customer_10521052@gmail.com,2022-04-02,Brazil,31
1054,Customer_1053,customer_10531053@gmail.com,2023-01-12,India,32
1055,Customer_1054,customer_10541054@outlook.com,2024-03-03,Mexico,54
1056,Customer_1055,customer_10551055@yahoo.com,2023-11-25,UK,73
1057,Customer_1056,customer_10561056@yahoo.com,2023-07-31,India,51
1058,Customer_1057,customer_10571057@gmail.com,2022-06-18,UK,19
1059,Customer_1058,customer_10581058@company.com,2022-08-07,Canada,19
1060,Customer_1059,customer_10591059@yahoo.com,2023-09-23,Germany,72
1061,Customer_1060,customer_10601060@company.com,2022-03-30,Japan,32
1062,Customer_1061,customer_10611061@gmail.com,2022-05-07,Mexico,20
1063,Customer_1062,customer_10621062@email.com,2022-12-26,India,50
1064,Customer_1063,customer_10631063@company.com,2022-05-24,UK,52
1065,Customer_1064,customer_10641064@yahoo.com,2022-03-28,UK,53
1066,Customer_1065,customer_10651065@yahoo.com,2023-09-07,Australia,31
1067,Customer_1066,customer_10661066@email.com,2023-12-09,USA,
1068,Customer_1067,customer_10671067@gmail.com,2023-11-06,USA,72
1069,Customer_1068,customer_10681068@outlook.com,2023-09-14,UK,30
1070,Customer_1069,customer_10691069@email.com,2023-02-06,USA,55
1071,Customer_1070,customer_10701070@outlook.com,2022-09-03,USA,57
1072,Customer_1071,customer_10711071@company.com,2022-09-04,USA,51
1073,Customer_1072,customer_10721072@company.com,2022-03-14,USA,33
1074,Customer_1073,customer_10731073@email.com,2022-01-13,USA,31
1075,Customer_1074,customer_10741074@outlook.com,2022-05-16,Mexico,50
1076,Customer_1075,customer_10751075@company.com,2023-08-06,UK,66
1077,Customer_1076,customer_10761076@company.com,2023-12-01,UK,71
1078,Customer_1077,customer_10771077@yahoo.com,2024-02-28,France,21
1079,Customer_1078,,2022-03-11,USA,24
1080,Customer_1079,customer_10791079@gmail.com,2022-02-10,Brazil,71
1081,Customer_1080,customer_10801080@gmail.com,2023-02-12,India,59
1082,Customer_1081,customer_10811081@email.com,2023-12-31,USA,67
1083,Customer_1082,customer_10821082@email.com,2023-03-10,UK,27
1084,Customer_1083,customer_10831083@company.com,2023-07-04,Japan,50
1085,Customer_1084,customer_10841084@email.com,2022-10-12,Brazil,57
1086,Customer_1085,customer_10851085@gmail.com,2023-06-08,Canada,55
1087,Customer_1086,customer_10861086@yahoo.com,2022-06-09,Germany,39
1088,Customer_1087,customer_10871087@email.com,2023-08-24,USA,
1089,Customer_1088,customer_10881088@gmail.com,2023-03-24,Mexico,49
1090,Customer_1089,customer_10891089@yahoo.com,2022-03-30,USA,30
1091,Customer_1090,customer_10901090@company.com,2023-09-19,Brazil,42
1092,Customer_1091,customer_10911091@email.com,2023-11-14,France,72
1093,Customer_1092,customer_10921092@yahoo.com,2023-12-26,Germany,38
1094,Customer_1093,customer_10931093@yahoo.com,2022-06-17,Canada,65
1095,Customer_1094,customer_10941094@company.com,2023-06-20,USA,26
1096,Customer_1095,customer_10951095@email.com,2024-01-09,USA,55
1097,Customer_1096,customer_10961096@outlook.com,2022-05-10,USA,73
1098,Customer_1097,customer_10971097@outlook.com,2022-05-01,USA,21
1099,Customer_1098,customer_10981098@gmail.com,2023-03-16,India,
1100,Customer_1099,customer_10991099@outlook.com,2022-09-27,UK,41
1101,Customer_1100,customer_11001100@email.com,2023-05-24,USA,20
1102,Customer_1101,customer_11011101@company.com,2022-02-26,Mexico,59
1103,Customer_1102,customer_11021102@company.com,2022-06-20,Japan,69
1104,Customer_1103,customer_11031103@outlook.com,2024-03-02,Brazil,41
1105,Customer_1104,customer_11041104@gmail.com,2023-11-22,Mexico,30
1106,Customer_1105,customer_11051105@gmail.com,2023-06-06,USA,41
1107,Customer_1106,customer_11061106@gmail.com,2022-01-13,UK,58
1108,Customer_1107,customer_11071107@yahoo.com,2023-01-08,India,
1109,Customer_1108,customer_11081108@company.com,2022-07-03,France,50
1110,Customer_1109,customer_11091109@gmail.com,2024-01-02,USA,51
1111,Customer_1110,customer_11101110@company.com,2022-09-12,India,53
1112,Customer_1111,customer_11111111@company.com,2022-11-24,USA,29
1113,Customer_1112,customer_11121112@outlook.com,2023-08-09,USA,57
1114,Customer_1113,customer_11131113@outlook.com,2023-11-21,Canada,20
1115,Customer_1114,customer_11141114@gmail.com,2023-06-13,Germany,26
1116,Customer_1115,customer_11151115@gmail.com,2022-03-12,Germany,67
1117,Customer_1116,customer_11161116@company.com,2024-03-03,USA,59
1118,Customer_1117,customer_11171117@outlook.com,2023-07-21,Japan,
1119,Customer_1118,,2022-07-25,USA,29
1120,Customer_1119,customer_11191119@outlook.com,2022-11-08,USA,27
1121,Customer_1120,customer_11201120@email.com,2023-01-13,Japan,31
1122,Customer_1121,customer_11211121@email.com,2024-03-02,Mexico,29
1123,Customer_1122,customer_11221122@yahoo.com,2023-07-14,Japan,18
1124,Customer_1123,customer_11231123@yahoo.com,2023-02-24,India,42
1125,Customer_1124,customer_11241124@gmail.com,2022-12-21,France,58
1126,Customer_1125,customer_11251125@gmail.com,2022-01-02,Germany,51
1127,Customer_1126,customer_11261126@company.com,2024-01-15,USA,55
1128,Customer_1127,customer_11271127@outlook.com,2023-06-27,UK,19
1129,Customer_1128,customer_11281128@yahoo.com,2022-03-03,UK,72
1130,Customer_1129,customer_11291129@yahoo.com,2022-04-06,USA,65
1131,Customer_1130,customer_11301130@gmail.com,2023-06-17,Australia,63
1132,Customer_1131,customer_11311131@company.com,2023-01-17,Canada,64
1133,Customer_1132,customer_11321132@company.com,2022-03-28,USA,70
1134,Customer_1133,customer_11331133@email.com,2022-05-17,USA,47
1135,Customer_1134,customer_11341134@company.com,2023-08-05,France,27
1136,Customer_1135,customer_11351135@gmail.com,2022-05-14,USA,52
1137,Customer_1136,customer_11361136@yahoo.com,2022-11-19,Japan,59
1138,Customer_1137,customer_11371137@company.com,2024-01-24,Canada,59
1139,Customer_1138,customer_11381138@outlook.com,2022-10-06,Canada,46
1140,Customer_1139,customer_11391139@yahoo.com,2022-07-27,Germany,19
1141,Customer_1140,customer_11401140@yahoo.com,2023-08-22,India,37
1142,Customer_1141,customer_11411141@gmail.com,2022-06-18,UK,70
1143,Customer_1142,customer_11421142@company.com,2023-02-21,France,50
1144,Customer_1143,customer_11431143@gmail.com,2024-02-28,Germany,47
1145,Customer_1144,customer_11441144@yahoo.com,2023-04-20,USA,31
1146,Customer_1145,customer_11451145@outlook.com,2022-04-03,Japan,37
1147,Customer_1146,customer_11461146@yahoo.com,2022-11-08,India,68
1148,Customer_1147,customer_11471147@email.com,2022-12-02,France,54
1149,Customer_1148,customer_11481148@yahoo.com,2022-09-12,Japan,62
1150,Customer_1149,customer_11491149@outlook.com,2022-02-20,Japan,42
1151,Customer_1150,customer_11501150@outlook.com,2022-06-28,Australia,52
1152,Customer_1151,customer_11511151@gmail.com,2023-04-09,India,29
1153,Customer_1152,customer_11521152@email.com,2022-09-13,France,57
1154,Customer_1153,customer_11531153@gmail.com,2022-05-24,France,40
1155,Customer_1154,,2024-03-10,Germany,41
1156,Customer_1155,customer_11551155@yahoo.com,2023-02-15,India,53
1157,Customer_1156,customer_11561156@outlook.com,2023-10-23,USA,71
1158,Customer_1157,customer_11571157@gmail.com,2022-09-23,Japan,18
1159,Customer_1158,,2022-03-08,Japan,64
1160,Customer_1159,customer_11591159@yahoo.com,2023-03-31,USA,32
1161,Customer_1160,customer_11601160@yahoo.com,2022-12-06,India,41
1162,Customer_1161,customer_11611161@gmail.com,2023-04-18,USA,
1163,Customer_1162,customer_11621162@gmail.com,2023-08-11,UK,33
1164,Customer_1163,customer_11631163@company.com,2023-02-09,Australia,45
1165,Customer_1164,,2023-12-01,USA,18
1166,Customer_1165,customer_11651165@company.com,2022-08-08,India,44
1167,Customer_1166,customer_11661166@yahoo.com,2023-04-02,India,70
1168,Customer_1167,customer_11671167@yahoo.com,2023-09-27,Canada,21
1169,Customer_1168,customer_11681168@email.com,2022-10-30,USA,60
1170,Customer_1169,customer_11691169@company.com,2023-07-18,USA,39
1171,Customer_1170,customer_11701170@company.com,2022-10-14,Germany,54
1172,Customer_1171,customer_11711171@company.com,2022-07-24,Mexico,30
1173,Customer_1172,customer_11721172@email.com,2023-07-11,France,24
1174,Customer_1173,customer_11731173@gmail.com,2024-03-11,USA,24
1175,Customer_1174,customer_11741174@outlook.com,2024-03-11,France,19
1176,Customer_1175,customer_11751175@company.com,2023-08-03,Canada,26
1177,Customer_1176,customer_11761176@email.com,2022-10-04,India,54
1178,Customer_1177,,2023-09-04,USA,67
1179,Customer_1178,,2024-03-08,India,63
1180,Customer_1179,customer_11791179@outlook.com,2023-04-29,Canada,56
1181,Customer_1180,customer_11801180@email.com,2023-08-22,Mexico,21
1182,Customer_1181,customer_11811181@yahoo.com,2022-04-13,UK,32
1183,Customer_1182,customer_11821182@yahoo.com,2022-09-30,France,33
1184,Customer_1183,customer_11831183@email.com,2024-01-25,Brazil,29
1185,Customer_1184,customer_11841184@gmail.com,2022-08-13,USA,45
1186,Customer_1185,customer_11851185@email.com,2023-02-02,Brazil,47
1187,Customer_1186,customer_11861186@outlook.com,2022-06-27,France,36
1188,Customer_1187,customer_11871187@yahoo.com,2022-11-22,USA,36
1189,Customer_1188,customer_11881188@outlook.com,2022-01-29,UK,64
1190,Customer_1189,customer_11891189@outlook.com,2023-08-01,Australia,62
1191,Customer_1190,customer_11901190@yahoo.com,2022-07-12,USA,33
1192,Customer_1191,customer_11911191@company.com,2022-06-29,Germany,69
1193,Customer_1192,customer_11921192@company.com,2022-02-27,UK,72
1194,Customer_1193,customer_11931193@yahoo.com,2022-01-21,Germany,34
1195,Customer_1194,customer_11941194@email.com,2022-12-06,USA,36
1196,Customer_1195,customer_11951195@email.com,2022-05-14,Japan,45
1197,Customer_1196,customer_11961196@outlook.com,2022-11-28,Mexico,71
1198,Customer_1197,,2023-08-24,Mexico,67
1199,Customer_1198,customer_11981198@yahoo.com,2023-06-23,Australia,21
1200,Customer_1199,customer_11991199@outlook.com,2023-01-18,USA,38
1201,Customer_1200,customer_12001200@company.com,2022-12-11,India,48
1202,Customer_1201,customer_12011201@outlook.com,2022-06-11,USA,45
1203,Customer_1202,customer_12021202@company.com,2023-05-14,USA,26
1204,Customer_1203,customer_12031203@outlook.com,2023-07-30,UK,66
1205,Customer_1204,customer_12041204@email.com,2022-08-17,Canada,55
1206,Customer_1205,customer_12051205@email.com,2023-01-23,India,65
1207,Customer_1206,customer_12061206@outlook.com,2022-10-29,France,66
1208,Customer_1207,customer_12071207@yahoo.com,2022-01-02,UK,59
1209,Customer_1208,customer_12081208@email.com,2024-02-29,USA,41
1210,Customer_1209,customer_12091209@email.com,2023-09-09,Mexico,51
1211,Customer_1210,customer_12101210@outlook.com,2023-09-19,UK,24
1212,Customer_1211,customer_12111211@yahoo.com,2022-04-17,Canada,55
1213,Customer_1212,customer_12121212@company.com,2024-02-03,USA,25
1214,Customer_1213,customer_12131213@gmail.com,2022-11-24,India,56
1215,Customer_1214,customer_12141214@yahoo.com,2022-04-01,France,28
1216,Customer_1215,customer_12151215@outlook.com,2022-09-29,USA,22
1217,Customer_1216,customer_12161216@yahoo.com,2022-03-11,USA,24
1218,Customer_1217,customer_12171217@outlook.com,2022-04-21,France,
1219,Customer_1218,customer_12181218@gmail.com,2023-03-25,France,58
1220,Customer_1219,customer_12191219@company.com,2023-02-28,USA,58
1221,Customer_1220,customer_12201220@company.com,2022-12-26,Mexico,45
1222,Customer_1221,customer_12211221@email.com,2023-05-06,USA,24
1223,Customer_1222,customer_12221222@email.com,2023-12-05,UK,20
1224,Customer_1223,customer_12231223@yahoo.com,2022-03-17,Brazil,
1225,Customer_1224,customer_12241224@gmail.com,2022-11-23,UK,24
1226,Customer_1225,customer_12251225@outlook.com,2022-03-17,France,68
1227,Customer_1226,customer_12261226@outlook.com,2023-01-20,UK,29
1228,Customer_1227,customer_12271227@yahoo.com,2023-07-15,USA,36
1229,Customer_1228,customer_12281228@gmail.com,2023-09-21,Mexico,21
1230,Customer_1229,customer_12291229@company.com,2023-03-18,UK,28
1231,Customer_1230,customer_12301230@yahoo.com,2023-03-21,Japan,46
1232,Customer_1231,customer_12311231@yahoo.com,2022-12-06,USA,51
1233,Customer_1232,customer_12321232@yahoo.com,2023-02-24,USA,29
1234,Customer_1233,customer_12331233@email.com,2024-01-18,USA,18
1235,Customer_1234,customer_12341234@email.com,2022-10-16,France,38
1236,Customer_1235,customer_12351235@outlook.com,2022-02-20,UK,29
1237,Customer_1236,customer_12361236@company.com,2023-05-18,Japan,28
1238,Customer_1237,customer_12371237@yahoo.com,2022-01-04,Canada,72
1239,Customer_1238,customer_12381238@company.com,2023-11-09,Mexico,51
1240,Customer_1239,customer_12391239@email.com,2022-04-10,USA,48
1241,Customer_1240,customer_12401240@gmail.com,2023-10-16,Japan,39
1242,Customer_1241,customer_12411241@outlook.com,2023-04-30,India,40
1243,Customer_1242,customer_12421242@gmail.com,2023-02-12,India,47
1244,Customer_1243,customer_12431243@company.com,2023-11-08,India,56
1245,Customer_1244,customer_12441244@outlook.com,2023-07-12,India,57
1246,Customer_1245,customer_12451245@company.com,2023-01-26,Germany,25
1247,Customer_1246,customer_12461246@outlook.com,2022-02-15,USA,45
1248,Customer_1247,customer_12471247@outlook.com,2022-09-27,USA,39
1249,Customer_1248,customer_12481248@yahoo.com,2023-08-01,Brazil,67
1250,Customer_1249,customer_12491249@gmail.com,2023-12-15,Germany,52
1251,Customer_1250,customer_12501250@gmail.com,2022-12-19,India,46
1252,Customer_1251,customer_12511251@email.com,2024-02-14,Canada,21
1253,Customer_1252,customer_12521252@email.com,2022-03-04,USA,51
1254,Customer_1253,customer_12531253@company.com,2023-03-05,USA,22
1255,Customer_1254,customer_12541254@email.com,2023-05-02,France,35
1256,Customer_1255,customer_12551255@email.com,2023-05-03,UK,23
1257,Customer_1256,customer_12561256@outlook.com,2024-01-02,USA,56
1258,Customer_1257,customer_12571257@gmail.com,2023-06-14,Canada,27
1259,Customer_1258,customer_12581258@email.com,2023-09-28,USA,38
1260,Customer_1259,customer_12591259@yahoo.com,2024-02-15,Germany,68
1261,Customer_1260,customer_12601260@company.com,2022-06-21,USA,27
1262,Customer_1261,customer_12611261@yahoo.com,2022-05-10,India,45
1263,Customer_1262,customer_12621262@gmail.com,2023-12-01,UK,40
1264,Customer_1263,customer_12631263@company.com,2023-10-05,Canada,
1265,Customer_1264,customer_12641264@yahoo.com,2022-09-22,USA,62
1266,Customer_1265,customer_12651265@outlook.com,2022-03-10,USA,19
1267,Customer_1266,customer_12661266@gmail.com,2023-02-11,UK,43
1268,Customer_1267,customer_12671267@email.com,2022-10-10,Canada,48
1269,Customer_1268,customer_12681268@email.com,2022-01-13,Germany,52
1270,Customer_1269,customer_12691269@email.com,2024-03-11,USA,56
1271,Customer_1270,customer_12701270@company.com,2022-06-03,France,30
1272,Customer_1271,customer_12711271@yahoo.com,2023-08-20,Japan,
1273,Customer_1272,customer_12721272@gmail.com,2023-07-31,India,58
1274,Customer_1273,customer_12731273@gmail.com,2023-07-03,USA,47
1275,Customer_1274,customer_12741274@outlook.com,2022-09-28,Canada,65
1276,Customer_1275,customer_12751275@company.com,2023-08-09,USA,64
1277,Customer_1276,customer_12761276@email.com,2022-06-26,USA,65
1278,Customer_1277,customer_12771277@outlook.com,2023-09-26,Mexico,44
1279,Customer_1278,customer_12781278@email.com,2023-02-16,USA,35
1280,Customer_1279,customer_12791279@gmail.com,2022-12-06,Canada,62
1281,Customer_1280,customer_12801280@yahoo.com,2023-05-02,Germany,42
1282,Customer_1281,customer_12811281@outlook.com,2022-01-21,Australia,26
1283,Customer_1282,customer_12821282@outlook.com,2022-11-07,Germany,66
1284,Customer_1283,customer_12831283@outlook.com,2023-05-19,USA,67
1285,Customer_1284,customer_12841284@gmail.com,2022-08-22,UK,42
1286,Customer_1285,customer_12851285@yahoo.com,2024-02-01,Canada,19
1287,Customer_1286,customer_12861286@company.com,2022-11-25,USA,38
1288,Customer_1287,customer_12871287@outlook.com,2023-09-12,UK,63
1289,Customer_1288,customer_12881288@gmail.com,2022-08-05,USA,69
1290,Customer_1289,customer_12891289@company.com,2024-02-17,USA,27
1291,Customer_1290,customer_12901290@email.com,2022-02-27,UK,19
1292,Customer_1291,customer_12911291@email.com,2022-03-09,USA,67
1293,Customer_1292,customer_12921292@outlook.com,2023-02-18,Germany,38
1294,Customer_1293,customer_12931293@yahoo.com,2023-06-21,France,47
1295,Customer_1294,,2022-07-17,India,73
1296,Customer_1295,customer_12951295@yahoo.com,2022-09-13,USA,18
1297,Customer_1296,customer_12961296@gmail.com,2023-01-05,USA,53
1298,Customer_1297,customer_12971297@yahoo.com,2023-04-21,USA,19
1299,Customer_1298,customer_12981298@email.com,2022-05-07,France,37
1300,Customer_1299,customer_12991299@gmail.com,2023-05-16,Australia,63
1301,Customer_1300,customer_13001300@email.com,2023-05-01,USA,41
1302,Customer_1301,customer_13011301@email.com,2022-12-19,Brazil,74
1303,Customer_1302,customer_13021302@yahoo.com,2022-09-22,USA,48
1304,Customer_1303,customer_13031303@gmail.com,2023-01-31,Canada,34
1305,Customer_1304,customer_13041304@gmail.com,2023-08-09,Australia,28
1306,Customer_1305,customer_13051305@yahoo.com,2023-10-25,Japan,36
1307,Customer_1306,customer_13061306@yahoo.com,2022-10-03,Australia,37
1308,Customer_1307,customer_13071307@company.com,2024-03-10,India,19
1309,Customer_1308,customer_13081308@gmail.com,2022-05-16,UK,37
1310,Customer_1309,customer_13091309@yahoo.com,2022-01-09,India,42
